Document Type,PO_No,Buy-from Vendor No.,Pay-to Vendor No.,Pay-to Name,Pay-to Name 2,Pay-to Address,Pay-to Address 2,Pay-to City,Pay-to Contact,Your Reference,Ship-to Code,Ship-to Name,Ship-to Name 2,Ship-to Address,Ship-to Address 2,Ship-to City,Ship-to Contact,Order_Date,Posting Date,Expected Receipt Date,Posting Description,Payment Terms Code,Due Date,Payment Discount %,Pmt. Discount Date,Shipment Method Code,Location Code,Shortcut Dimension 1 Code,Shortcut Dimension 2 Code,Vendor Posting Group,Currency Code,Currency Factor,Prices Including VAT,Invoice Disc. Code,Language Code,Format Region,Purchaser Code,Order Class,No. Printed,On Hold,Applies-to Doc. Type,Applies-to Doc. No.,Bal. Account No.,Receive,Invoice,Print Posted Documents,Receiving No.,Posting No.,Last_Receiving_No,Last Posting No.,Vendor Order No.,Vendor Shipment No.,Vendor Invoice No.,Vendor Cr. Memo No.,VAT Registration No.,Sell-to Customer No.,Reason Code,Gen. Bus. Posting Group,Transaction Nature Code,Transport Method,VAT Country/Region Code,Vendor,Buy-from Vendor Name 2,Buy-from Address,Buy-from Address 2,Buy-from City,Buy-from Contact,Pay-to Postcode,Pay-to County,Pay-to Country/Region Code,Buy-from Postcode,Buy-from County,Buy-from Country/Region Code,Ship-to Postcode,Ship-to County,Ship-to Country/Region Code,Bal. Account Type,Order Address Code,Entry Point,Correction,Document Date,Area,Transaction Specification,Payment Method Code,No. Series,Posting No. Series,Receiving No. Series,VAT Area Code,VAT Liable,VAT Bus. Posting Group,Applies-to ID,VAT Base Discount %,Status,Invoice Discount Calculation,Invoice Discount Value,Send IC Document,IC Status,Buy-from IC Partner Code,Pay-to IC Partner Code,IC Reference Document No.,IC Direction,Prepayment No.,Last Prepayment No.,Prepmt. Cr. Memo No.,Last Prepmt. Cr. Memo No.,Prepayment %,Prepayment No. Series,Compress Prepayment,Prepayment Due Date,Prepmt. Cr. Memo No. Series,Prepmt. Posting Description,Prepmt. Pmt. Discount Date,Prepmt. Payment Terms Code,Prepmt. Payment Discount %,Quote No.,Job Queue Status,Job Queue Entry ID,Incoming Document Entry No.,Creditor No.,Payment Reference,Invoice Received Date,Journal Template Name,VAT Date,Ship-to Phone No.,Dimension Set ID,Remit-to Code,Doc. No. Occurrence,Campaign No.,Buy-from Contact No.,Pay-to Contact No.,Responsibility Centre,Posting from Whse. Ref.,Requested Receipt Date,Promised Receipt Date,Lead Time Calculation,Inbound Whse. Handling Time,Vendor Authorisation No.,Return Shipment No.,Return Shipment No. Series,Ship,Last Return Shipment No.,E-Document Link,Price Calculation Method,Recurring Billing,Assigned User ID,Doc. Amount Incl. VAT,Doc. Amount VAT,Nature of Supply,GST Vendor Type,Associated Enterprises,Invoice Type,GST Inv. Rounding Precision,GST Inv. Rounding Type,Supply Finish Date,Payment Date,Rate Change Applicable,GST Reason Type,GST Input Service Distribution,RCM Exempt,GST Order Address State,Vendor GST Reg. No.,Location State Code,Location GST Reg. No.,Order Address GST Reg. No.,Bill to-Location(POS),Vehicle No.,Shipping Agent Code,Shipping Agent Service Code,Distance (Km),Vehicle Type,Reference Invoice No.,Without Bill Of Entry,E-Way Bill No.,POS as Vendor State,POS Out Of India,Bill of Entry No.,Bill of Entry Date,GST Invoice,Bill of Entry Value,Trading,Subcontracting,Subcon. Order No.,Subcon. Order Line No.,SubConPostLine,Subcon. Multiple Receipt,State,Charge Group Code,Third Party,Charge Refernce Invoice No.,Include GST in TDS Base,Short Closed,Short Close Reason Code,Cancel Reason Code,Cancelled,Order Type,Quote Compare No.,RFQ No.,RFQ Date,IndentNo,Remarks,Large Text,Receipt_Date,Days_To_Receive,SLA_Status,Month,Quarter,Within_SLA_Pct
Order,PO/AND/26/00011,ME&-0966,ME&-0966,MODERN ENGINEERING & SPRING COMPANY,,"BLDG 11A, ARROW IND ESTATE, BLDG 1-E SHREEJI IND ESTATE, KT IND PARK PHASE-1","BILLALPADA, GAURIPADA VASAI (E)",Vasai (East),,,,PM CONA Industries Pvt Ltd,,"28, Shreenath Industrial Estate","Off. Mahakali Caves Road, Mumbai",Mumbai,Saraswati Rawat,2025-04-01,,,Order PO/AND/26/00011,C006,2025-06-16,0,2025-04-17,,LF-AND-28,LF-AND-28,,RM,,0,False,ME&-0966,,,,,0,,,,,True,False,False,,,PPR/AND/26/00139,,,,TX25-26/0196,,,,,DOMESTIC,,,IN,MODERN ENGINEERING & SPRING COMPANY,,"BLDG 11A, ARROW IND ESTATE, BLDG 1-E SHREEJI IND ESTATE, KT IND PARK PHASE-1","BILLALPADA, GAURIPADA VASAI (E)",Vasai (East),,401208.0,,IN,401208.0,,IN,400093.0,,IN,G/L Account,,,False,2025-04-17,,,,,PPIAND,PPRAND,,False,,,0,Released,,0,False,New,,,,Outgoing,,,,,0,,True,2025-06-16,,,2025-04-17,C006,0,,,{00000000-0000-0000-0000-000000000000},,,,2025-04-18,,2025-04-18,9920121947.0,31.0,,1,,,,,0,,,,,,,,False,,{00000000-0000-0000-0000-000000000000},Lowest Price,False,,0,0,B2B,Registered,False,,0,Nearest,,,False,,False,False,,27AAAFM1412C1Z2,MH,27AAICC3300Q1ZI,,,,,,0,,,False,,False,False,,,False,0,False,False,,0,0,False,MH,,False,,False,False,,,False,,,,,PI/26/000014,,,2025-04-18,17,Late,2025-04,2025Q2,46.84
Order,PO/AND/26/00012,GRI-0819,GRI-0819,G R INDUSTRIES,,"Baba Mangatram Saheb Ki Kutiya, HOSPITAL ROAD, OPPOSITE TOWN HALL","PLOT NO. 90 A, Siinmukh MakhUlhasnagar, Kalyan",Ulhasnagar,,,,PM CONA Industries Pvt Ltd,,"28, Shreenath Industrial Estate","Off. Mahakali Caves Road, Mumbai",Mumbai,Saraswati Rawat,2025-04-01,,,Order PO/AND/26/00012,C006,2025-06-02,0,2025-04-03,,LF-AND-28,LF-AND-28,,RM,,0,False,GRI-0819,,,,,0,,,,,True,False,False,,,PPR/AND/26/00018,,,,3/25-26,,,,,DOMESTIC,,,,G R INDUSTRIES,,"Baba Mangatram Saheb Ki Kutiya, HOSPITAL ROAD, OPPOSITE TOWN HALL","PLOT NO. 90 A, Siinmukh MakhUlhasnagar, Kalyan",Ulhasnagar,,421003.0,IN,,421003.0,IN,,400093.0,,IN,G/L Account,,,False,2025-04-03,,,,,PPIAND,PPRAND,,False,,,0,Released,,0,False,New,,,,Outgoing,,,,,0,,True,2025-06-02,,,2025-04-03,C006,0,,,{00000000-0000-0000-0000-000000000000},,,,2025-04-03,,2025-04-03,9920121947.0,31.0,,1,,,,,0,,,,,,,,False,,{00000000-0000-0000-0000-000000000000},Lowest Price,False,,0,0,B2B,Registered,False,,0,Nearest,,,False,,False,False,,27AAYFG0056E1ZA,MH,27AAICC3300Q1ZI,,,,,,0,,,False,,False,False,,,False,0,False,False,,0,0,False,MH,,False,,False,False,,,False,,,,,PI/26/000014,,,2025-04-03,2,On-Time,2025-04,2025Q2,46.84
Order,PO/AND/26/00022,WIT-1319,WIT-1319,WITCO POTTERIES,,"Witco Road , ThangadhDist - Surendranagar",,Silvassa,,,,PM CONA Industries Pvt Ltd,,"28, Shreenath Industrial Estate","Off. Mahakali Caves Road, Mumbai",Mumbai,Saraswati Rawat,2025-04-01,,,Order PO/AND/26/00022,C006,2025-06-20,0,2025-04-21,,LF-AND-28,LF-AND-28,,RM,,0,False,WIT-1319,,,,,0,,,,,True,False,False,,,PPR/AND/26/00172,,,,5,,,,,DOMESTIC,,,,WITCO POTTERIES,,"Witco Road , ThangadhDist - Surendranagar",,Silvassa,,363530.0,IN,,363530.0,IN,,400093.0,,IN,G/L Account,,,False,2025-04-21,,,,,PPIAND,PPRAND,,False,,,0,Released,,0,False,New,,,,Outgoing,,,,,0,,True,2025-06-20,,,2025-04-21,C006,0,,,{00000000-0000-0000-0000-000000000000},,,,2025-04-24,,2025-04-24,9920121947.0,31.0,,1,,,,,0,,,,,,,,False,,{00000000-0000-0000-0000-000000000000},Lowest Price,False,,0,0,B2B,Registered,False,,0,Nearest,,,False,,False,False,,24AAAFW2093H1Z9,MH,27AAICC3300Q1ZI,,,,,,0,,,False,,False,False,,,False,0,False,False,,0,0,False,GJ,,False,,False,False,,,False,,,,,PI/26/000014,,,2025-04-24,23,Late,2025-04,2025Q2,46.84
Order,PO/AND/26/00024,MAH-0371,MAH-0371,MAHAVIR TRADERS,,"810/811, SAMARTHA AANGAN, 1-B, LOKHANDWALA, ANDHERI (W),",,,,,,PM CONA Industries Pvt Ltd,,"28, Shreenath Industrial Estate","Off. Mahakali Caves Road, Mumbai",Mumbai,Saraswati Rawat,2025-04-01,,,Order PO/AND/26/00024,C006,2025-06-03,0,2025-04-04,,LF-AND-28,LF-AND-28,,RM,,0,False,MAH-0371,,,,,0,,,,,True,False,False,,,PPR/AND/26/00281,,,,6/25-26,,,,,DOMESTIC,,,IN,MAHAVIR TRADERS,,"810/811, SAMARTHA AANGAN, 1-B, LOKHANDWALA, ANDHERI (W),",,,,,,IN,,,IN,400093.0,,IN,G/L Account,,,False,2025-04-04,,,,,PPIAND,PPRAND,,False,,,0,Short Closed,,0,False,New,,,,Outgoing,,,,,0,,True,2025-06-03,,,2025-04-04,C006,0,,,{00000000-0000-0000-0000-000000000000},,,,2025-04-04,,2025-04-04,9920121947.0,31.0,,1,,,,,0,,,,,,,,False,,{00000000-0000-0000-0000-000000000000},Lowest Price,False,,0,0,B2B,Registered,False,,0,Nearest,,,False,,False,False,,27AFVPK4136K1ZW,MH,27AAICC3300Q1ZI,,,,,,0,,,False,,False,False,,,False,0,False,False,,0,0,False,MH,,False,,False,True,1.0,,False,,,,,PI/26/000014,,,2025-04-04,3,On-Time,2025-04,2025Q2,46.84
Order,PO/AND/26/00025,JAY-0335,JAY-0335,JAYESH INDUSTRIES,,"1 ST FLOOR, 38, BIBIJAN STREET, MUMBAI,",,Mumbai,,,,PM CONA Industries Pvt Ltd,,"28, Shreenath Industrial Estate","Off. Mahakali Caves Road, Mumbai",Mumbai,Saraswati Rawat,2025-04-01,,,Order PO/AND/26/00025,C006,2025-06-29,0,2025-04-30,,LF-AND-28,LF-AND-28,,RM,,0,False,JAY-0335,,,,,0,,,,,True,False,False,,,PPR/AND/26/00269,,,,25-26/1072,,,,,DOMESTIC,,,,JAYESH INDUSTRIES,,"1 ST FLOOR, 38, BIBIJAN STREET, MUMBAI,",,Mumbai,,400003.0,IN,,400003.0,IN,,400093.0,,IN,G/L Account,,,False,2025-04-30,,,,,PPIAND,PPRAND,,False,,,0,Released,,0,False,New,,,,Outgoing,,,,,0,,True,2025-06-29,,,2025-04-30,C006,0,,,{00000000-0000-0000-0000-000000000000},,,,2025-04-30,,2025-04-30,9920121947.0,31.0,,1,,,,,0,,,,,,,,False,,{00000000-0000-0000-0000-000000000000},Lowest Price,False,,0,0,B2B,Registered,False,,0,Nearest,,,False,,False,False,,27AAAFJ5010F1ZX,MH,27AAICC3300Q1ZI,,,,,,0,,,False,,False,False,,,False,0,False,False,,0,0,False,MH,,False,,False,False,,,False,,,,,PI/26/000014,,,2025-04-30,29,Late,2025-04,2025Q2,46.84
Order,PO/AND/26/00028,RAJ-495,RAJ-495,RAJESHREE INDUSTRIES,,"Vimlabai Shopping Center, Shop No.1Vimalabai Chawl No.1,Shyam Nager Jogeshwari",,Jogeshwari (East),,,,PM CONA Industries Pvt Ltd,,"28, Shreenath Industrial Estate","Off. Mahakali Caves Road, Mumbai",Mumbai,Saraswati Rawat,2025-04-01,,,Order PO/AND/26/00028,C006,2025-06-27,0,2025-04-28,,LF-AND-28,LF-AND-28,,RM,,0,False,RAJ-495,,,,,0,,,,,True,False,False,,,PPR/AND/26/00233,,,,GST/072/25-26,,,,,DOMESTIC,,,,RAJESHREE INDUSTRIES,,"Vimlabai Shopping Center, Shop No.1Vimalabai Chawl No.1,Shyam Nager Jogeshwari",,Jogeshwari (East),,400060.0,IN,,400060.0,IN,,400093.0,,IN,G/L Account,,,False,2025-04-28,,,,,PPIAND,PPRAND,,False,,,0,Released,,0,False,New,,,,Outgoing,,,,,0,,True,2025-06-27,,,2025-04-28,C006,0,,,{00000000-0000-0000-0000-000000000000},,,,2025-04-28,,2025-04-28,9920121947.0,31.0,,1,,,,,0,,,,,,,,False,,{00000000-0000-0000-0000-000000000000},Lowest Price,False,,0,0,B2B,Registered,False,,0,Nearest,,,False,,False,False,,27AFZPP3481L1ZF,MH,27AAICC3300Q1ZI,,,,,,0,,,False,,False,False,,,False,0,False,False,,0,0,False,MH,,False,,False,False,,,False,,,,,PI/26/000014,,,2025-04-28,27,Late,2025-04,2025Q2,46.84
Order,PO/AND/26/00029,PEW-1029,PEW-1029,Parmar Engineering Works,,"GROUND FLOOR, 4, MADRASA ANJUMAN MASJID,GANDHI NAGAR","OPP. GARUDA PETROL PUMP,KANDIVALI WEAST",Kandivali (west),,,,PM CONA Industries Pvt Ltd,,"28, Shreenath Industrial Estate","Off. Mahakali Caves Road, Mumbai",Mumbai,Saraswati Rawat,2025-04-01,,,Order PO/AND/26/00029,C006,2025-06-15,0,2025-04-16,,LF-AND-28,LF-AND-28,,RM,,0,False,PEW-1029,,,,,0,,,,,True,False,False,,,PPR/AND/26/00162,,,,004/2025-26,,,,,DOMESTIC,,,,Parmar Engineering Works,,"GROUND FLOOR, 4, MADRASA ANJUMAN MASJID,GANDHI NAGAR","OPP. GARUDA PETROL PUMP,KANDIVALI WEAST",Kandivali (west),,400067.0,IN,,400067.0,IN,,400093.0,,IN,G/L Account,,,False,2025-04-16,,,,,PPIAND,PPRAND,,False,,,0,Released,,0,False,New,,,,Outgoing,,,,,0,,True,2025-06-15,,,2025-04-16,C006,0,,,{00000000-0000-0000-0000-000000000000},,,,2025-04-17,,2025-04-17,9920121947.0,31.0,,1,,,,,0,,,,,,,,False,,{00000000-0000-0000-0000-000000000000},Lowest Price,False,,0,0,B2B,Registered,False,,0,Nearest,,,False,,False,False,,27ALLPP4366N1ZA,MH,27AAICC3300Q1ZI,,,,,,0,,,False,,False,False,,,False,0,False,False,,0,0,False,MH,,False,,False,False,,,False,,,,,PI/26/000014,,,2025-04-17,16,Late,2025-04,2025Q2,46.84
Order,PO/AND/26/00031,NEC-0993,NEC-0993,NECTAR BRASS INDUSTRIES,,"Special Shade No.418/4-A, Opp.Champion, Pad Lock,JAMNAGAR",,Dared,,,,PM CONA Industries Pvt Ltd,,"28, Shreenath Industrial Estate","Off. Mahakali Caves Road, Mumbai",Mumbai,Saraswati Rawat,2025-04-01,,,Order PO/AND/26/00031,C006,2025-06-04,0,2025-04-05,,LF-AND-28,LF-AND-28,,RM,,0,False,NEC-0993,,,,,0,,,,,True,False,False,,,PPR/AND/26/00081,,,,NBI004/2025-26,,,,,DOMESTIC,,,,NECTAR BRASS INDUSTRIES,,"Special Shade No.418/4-A, Opp.Champion, Pad Lock,JAMNAGAR",,Dared,,361004.0,IN,,361004.0,IN,,400093.0,,IN,G/L Account,,,False,2025-04-05,,,,,PPIAND,PPRAND,,False,,,0,Released,,0,False,New,,,,Outgoing,,,,,0,,True,2025-06-04,,,2025-04-05,C006,0,,,{00000000-0000-0000-0000-000000000000},,,,2025-04-08,,2025-04-08,9920121947.0,31.0,,1,,,,,0,,,,,,,,False,,{00000000-0000-0000-0000-000000000000},Lowest Price,False,,0,0,B2B,Registered,False,,0,Nearest,,,False,,False,False,,24ATGPS9665L1ZU,MH,27AAICC3300Q1ZI,,,,,,0,,,False,,False,False,,,False,0,False,False,,0,0,False,GJ,,False,,False,False,,,False,,,,,PI/26/000014,,,2025-04-08,7,On-Time,2025-04,2025Q2,46.84
Order,PO/AND/26/00032,VEN-507,VEN-507,Venus Industries,,"First Floor, C-2/64, Shakertekri,Udhyognagar, Jamnagar,",,Dared,,,,PM CONA Industries Pvt Ltd,,"28, Shreenath Industrial Estate","Off. Mahakali Caves Road, Mumbai",Mumbai,Saraswati Rawat,2025-04-01,,,Order PO/AND/26/00032,C006,2025-06-13,0,2025-04-14,,LF-AND-28,LF-AND-28,,RM,,0,False,VEN-507,,,,,0,,,,,True,False,False,,,PPR/AND/26/00129,,,,34/25-26,,,,,DOMESTIC,,,,Venus Industries,,"First Floor, C-2/64, Shakertekri,Udhyognagar, Jamnagar,",,Dared,,361004.0,IN,,361004.0,IN,,400093.0,,IN,G/L Account,,,False,2025-04-14,,,,,PPIAND,PPRAND,,False,,,0,Released,,0,False,New,,,,Outgoing,,,,,0,,True,2025-06-13,,,2025-04-14,C006,0,,,{00000000-0000-0000-0000-000000000000},,,,2025-04-17,,2025-04-17,9920121947.0,31.0,,1,,,,,0,,,,,,,,False,,{00000000-0000-0000-0000-000000000000},Lowest Price,False,,0,0,B2B,Registered,False,,0,Nearest,,,False,,False,False,,24AARFV0815F1Z7,MH,27AAICC3300Q1ZI,,,,,,0,,,False,,False,False,,,False,0,False,False,,0,0,False,GJ,,False,,False,False,,,False,,,,,PI/26/000014,,,2025-04-17,16,Late,2025-04,2025Q2,46.84
Order,PO/AND/26/00033,BNB-0723,BNB-0723,BNB ENTERPRISE,,"PLOT NO.714/G, DARED, Phase-2, GIDC,","Jamnagar, Jamnagar, Gujarat, 361004",Dared,,,,PM CONA Industries Pvt Ltd,,"28, Shreenath Industrial Estate","Off. Mahakali Caves Road, Mumbai",Mumbai,Saraswati Rawat,2025-04-01,,,Order PO/AND/26/00033,C006,2025-06-07,0,2025-04-08,,LF-AND-28,LF-AND-28,,RM,,0,False,BNB-0723,,,,,0,,,,,True,False,False,,,PPR/AND/26/00091,,,,12,,,,,DOMESTIC,,,,BNB ENTERPRISE,,"PLOT NO.714/G, DARED, Phase-2, GIDC,","Jamnagar, Jamnagar, Gujarat, 361004",Dared,,361004.0,IN,,361004.0,IN,,400093.0,,IN,G/L Account,,,False,2025-04-08,,,,,PPIAND,PPRAND,,False,,,0,Released,,0,False,New,,,,Outgoing,,,,,0,,True,2025-06-07,,,2025-04-08,C006,0,,,{00000000-0000-0000-0000-000000000000},,,,2025-04-11,,2025-04-11,9920121947.0,31.0,,1,,,,,0,,,,,,,,False,,{00000000-0000-0000-0000-000000000000},Lowest Price,False,,0,0,B2B,Registered,False,,0,Nearest,,,False,,False,False,,24BBPPP3224A1Z0,MH,27AAICC3300Q1ZI,,,,,,0,,,False,,False,False,,,False,0,False,False,,0,0,False,GJ,,False,,False,False,,,False,,,,,PI/26/000014,,,2025-04-11,10,On-Time,2025-04,2025Q2,46.84
Order,PO/AND/26/00034,VBI-1299,VBI-1299,VIMALNATH BRASS INDUSTRIES,,"45, DIGVIJAY PLOT, OPP. JAIN TEMPLE",,Jamnagar,,,,PM CONA Industries Pvt Ltd,,"28, Shreenath Industrial Estate","Off. Mahakali Caves Road, Mumbai",Mumbai,Saraswati Rawat,2025-04-01,,,Order PO/AND/26/00034,C006,2025-06-04,0,2025-04-05,,LF-AND-28,LF-AND-28,,RM,,0,False,VBI-1299,,,,,0,,,,,True,False,False,,,PPR/AND/26/00082,,,,VBI/02/25-26,,,,,DOMESTIC,,,,VIMALNATH BRASS INDUSTRIES,,"45, DIGVIJAY PLOT, OPP. JAIN TEMPLE",,Jamnagar,,361005.0,IN,,361005.0,IN,,400093.0,,IN,G/L Account,,,False,2025-04-05,,,,,PPIAND,PPRAND,,False,,,0,Released,,0,False,New,,,,Outgoing,,,,,0,,True,2025-06-04,,,2025-04-05,C006,0,,,{00000000-0000-0000-0000-000000000000},,,,2025-04-08,,2025-04-08,9920121947.0,31.0,,1,,,,,0,,,,,,,,False,,{00000000-0000-0000-0000-000000000000},Lowest Price,False,,0,0,B2B,Registered,False,,0,Nearest,,,False,,False,False,,24AADFV0864C1ZI,MH,27AAICC3300Q1ZI,,,,,,0,,,False,,False,False,,,False,0,False,False,,0,0,False,GJ,,False,,False,False,,,False,,,,,PI/26/000014,,,2025-04-08,7,On-Time,2025-04,2025Q2,46.84
Order,PO/AND/26/00035,YAM-1321,YAM-1321,Yamuna Brass Industries,,"Plot no:3487,GIDC Phase-3,road no.6,opp. Mahavir industries,DARED,GIDC Dared",,Dared,,,,PM CONA Industries Pvt Ltd,,"28, Shreenath Industrial Estate","Off. Mahakali Caves Road, Mumbai",Mumbai,Saraswati Rawat,2025-04-01,,,Order PO/AND/26/00035,C006,2025-06-22,0,2025-04-23,,LF-AND-28,LF-AND-28,,RM,,0,False,YAM-1321,,,,,0,,,,,True,False,False,,,PPR/AND/26/00226,,,,10/2025-26,,,,,DOMESTIC,,,,Yamuna Brass Industries,,"Plot no:3487,GIDC Phase-3,road no.6,opp. Mahavir industries,DARED,GIDC Dared",,Dared,,361004.0,IN,,361004.0,IN,,400093.0,,IN,G/L Account,,,False,2025-04-23,,,,,PPIAND,PPRAND,,False,,,0,Released,,0,False,New,,,,Outgoing,,,,,0,,True,2025-06-22,,,2025-04-23,C006,0,,,{00000000-0000-0000-0000-000000000000},,,,2025-04-26,,2025-04-26,9920121947.0,31.0,,1,,,,,0,,,,,,,,False,,{00000000-0000-0000-0000-000000000000},Lowest Price,False,,0,0,B2B,Registered,False,,0,Nearest,,,False,,False,False,,24AIBPN6860A1ZM,MH,27AAICC3300Q1ZI,,,,,,0,,,False,,False,False,,,False,0,False,False,,0,0,False,GJ,,False,,False,False,,,False,,,,,PI/26/000014,,,2025-04-26,25,Late,2025-04,2025Q2,46.84
Order,PO/AND/26/00036,SBP-1149,SBP-1149,Satish Brass Product,,"24,Maheshbhai Ni Vadi, 58Digvijay plot Road,GIDCShankar Tekri Udyog Nagar, Jamnagar",,Dared,,,,PM CONA Industries Pvt Ltd,,"28, Shreenath Industrial Estate","Off. Mahakali Caves Road, Mumbai",Mumbai,Saraswati Rawat,2025-04-01,,,Order PO/AND/26/00036,C006,2025-06-13,0,2025-04-14,,LF-AND-28,LF-AND-28,,RM,,0,False,SBP-1149,,,,,0,,,,,True,False,False,,,PPR/AND/26/00186,,,,SBP/25-26/40,,,,,DOMESTIC,,,,Satish Brass Product,,"24,Maheshbhai Ni Vadi, 58Digvijay plot Road,GIDCShankar Tekri Udyog Nagar, Jamnagar",,Dared,,361004.0,IN,,361004.0,IN,,400093.0,,IN,G/L Account,,,False,2025-04-14,,,,,PPIAND,PPRAND,,False,,,0,Released,,0,False,New,,,,Outgoing,,,,,0,,True,2025-06-13,,,2025-04-14,C006,0,,,{00000000-0000-0000-0000-000000000000},,,,2025-04-23,,2025-04-23,9920121947.0,31.0,,1,,,,,0,,,,,,,,False,,{00000000-0000-0000-0000-000000000000},Lowest Price,False,,0,0,B2B,Registered,False,,0,Nearest,,,False,,False,False,,24AAYPV5780A1Z7,MH,27AAICC3300Q1ZI,,,,,,0,,,False,,False,False,,,False,0,False,False,,0,0,False,GJ,,False,,False,False,,,False,,,,,PI/26/000014,,,2025-04-23,22,Late,2025-04,2025Q2,46.84
Order,PO/AND/26/00037,SMT-1187,SMT-1187,Shree Momai Trading Company,,"58 Digvijay plotUdhyognagar,Jamnagar",,Jamnagar,,,,PM CONA Industries Pvt Ltd,,"28, Shreenath Industrial Estate","Off. Mahakali Caves Road, Mumbai",Mumbai,Saraswati Rawat,2025-04-01,,,Order PO/AND/26/00037,C006,2025-06-19,0,2025-04-20,,LF-AND-28,LF-AND-28,,RM,,0,False,SMT-1187,,,,,0,,,,,True,False,False,,,PPR/AND/26/00179,,,,07/2025-26,,,,,DOMESTIC,,,,Shree Momai Trading Company,,"58 Digvijay plotUdhyognagar,Jamnagar",,Jamnagar,,361005.0,IN,,361005.0,IN,,400093.0,,IN,G/L Account,,,False,2025-04-20,,,,,PPIAND,PPRAND,,False,,,0,Released,,0,False,New,,,,Outgoing,,,,,0,,True,2025-06-19,,,2025-04-20,C006,0,,,{00000000-0000-0000-0000-000000000000},,,,2025-04-24,,2025-04-24,9920121947.0,31.0,,1,,,,,0,,,,,,,,False,,{00000000-0000-0000-0000-000000000000},Lowest Price,False,,0,0,B2B,Registered,False,,0,Nearest,,,False,,False,False,,24AZIPM7411J1ZA,MH,27AAICC3300Q1ZI,,,,,,0,,,False,,False,False,,,False,0,False,False,,0,0,False,GJ,,False,,False,False,,,False,,,,,PI/26/000014,,,2025-04-24,23,Late,2025-04,2025Q2,46.84
Order,PO/AND/26/00038,HAR-0318,HAR-0318,HARIA METALS,,"10, SATYNAM ESTATESHANKER TEKRI UDYOGNAGAR",,Dared,,,,PM CONA Industries Pvt Ltd,,"28, Shreenath Industrial Estate","Off. Mahakali Caves Road, Mumbai",Mumbai,Saraswati Rawat,2025-04-01,,,Order PO/AND/26/00038,C006,2025-06-20,0,2025-04-21,,LF-AND-28,LF-AND-28,,RM,,0,False,HAR-0318,,,,,0,,,,,True,False,False,,,PPR/AND/26/00224,,,,18,,,,,DOMESTIC,,,,HARIA METALS,,"10, SATYNAM ESTATESHANKER TEKRI UDYOGNAGAR",,Dared,,361004.0,IN,,361004.0,IN,,400093.0,,IN,G/L Account,,,False,2025-04-21,,,,,PPIAND,PPRAND,,False,,,0,Released,,0,False,New,,,,Outgoing,,,,,0,,True,2025-06-20,,,2025-04-21,C006,0,,,{00000000-0000-0000-0000-000000000000},,,,2025-04-26,,2025-04-26,9920121947.0,31.0,,1,,,,,0,,,,,,,,False,,{00000000-0000-0000-0000-000000000000},Lowest Price,False,,0,0,B2B,Registered,False,,0,Nearest,,,False,,False,False,,24AAIPH7410F1Z4,MH,27AAICC3300Q1ZI,,,,,,0,,,False,,False,False,,,False,0,False,False,,0,0,False,GJ,,False,,False,False,,,False,,,,,PI/26/000014,,,2025-04-26,25,Late,2025-04,2025Q2,46.84
Order,PO/AND/26/00040,RID-2069,RID-2069,RIDDHI SIDDHI CORPORATION,,,,Kandivali (west),,,,GIRI ENTERPRISES,,"POWAI FILTER PATHAN WADIAAREY COLONY ROAD POST NITTE,MUMBAI-400087",,MUMBAI,,2025-04-01,2025-04-12,,Order PO/AND/26/00040,C006,2025-06-11,0,2025-04-12,,LF-AND-28,LF-AND-28,,RM,,0,False,RID-2069,,,,,0,,,,,True,False,False,,,PPR/AND/26/00045,,,,RSC/033/25-26,,,C-000002,,DOMESTIC,,,,RIDDHI SIDDHI CORPORATION,,,,Kandivali (west),,400067.0,IN,,400067.0,IN,,400087.0,IN,,G/L Account,,,False,2025-04-12,,,,POAND,PPIAND,PPRAND,,False,,,0,Released,,0,False,New,,,,Outgoing,,,,,0,,True,2025-06-11,,,2025-04-12,C006,0,,,{00000000-0000-0000-0000-000000000000},,,,2025-04-12,,2025-04-12,9004104303.0,31.0,,1,,,,,0,,,,,,,,False,,{00000000-0000-0000-0000-000000000000},Lowest Price,False,,0,0,B2B,Registered,False,,0,Nearest,,,False,,False,False,,27AAAPM9817D1ZQ,MH,27AAICC3300Q1ZI,,,,,,0,,,False,,False,False,,,False,0,False,False,,0,0,False,MH,,False,,False,False,,,False,,,,,,,,2025-04-12,11,Late,2025-04,2025Q2,46.84
